App,TestFilePath,ProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Wait And See,Eager Test,Lazy Test,Lazy Assert,Unknown Test
34011_30_joda-time_testfactory_parseseconds_string,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34011_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34011_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34013_30_joda-time_testgetfieldtype,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34013_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34013_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34015_30_joda-time_testisgreaterthan,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34015_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34015_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34016_30_joda-time_testislessthan,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34016_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34016_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34026_30_joda-time_testminus_int,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34026_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34026_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34020_30_joda-time_testtostandarddays,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34020_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34020_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34093_30_joda-time_testdividedby_int,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34093_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34093_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34076_30_joda-time_testgetmethods,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34076_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34076_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34079_30_joda-time_testisgreaterthan,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34079_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34079_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34080_30_joda-time_testislessthan,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34080_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34080_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34084_30_joda-time_testtostandardhours,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34084_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34084_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34331_30_joda-time_testconstants,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34331_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34331_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34349_30_joda-time_testdividedby_int,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34349_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34349_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34332_30_joda-time_testfactory_years_int,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34332_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34332_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34334_30_joda-time_testfactory_yearsbetween_rpartial,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34334_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34334_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34335_30_joda-time_testfactory_yearsin_rinterval,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34335_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34335_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34340_30_joda-time_testisgreaterthan,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34340_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34340_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34341_30_joda-time_testislessthan,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34341_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34341_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34343_30_joda-time_testserialization,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34343_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34343_actual.java,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
34982_30_joda-time_testgetavailableids,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34982_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34982_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
34996_30_joda-time_testparseyearandparseyearreturningpositiveandparseyearwithnegative,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34996_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34996_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true
34995_30_joda-time_testparsezonecharfive,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34995_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/34995_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true
32651_31_luwak_testbasicbenchmarking,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32651_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32651_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
32652_31_luwak_testpresearcherbenchmarking,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32652_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32652_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
32732_31_luwak_testdisjunctionwithunorderednearspans,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32732_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32732_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
32728_31_luwak_testidenticalmatches,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32728_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32728_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
32741_31_luwak_testminshouldmatchquery,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32741_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32741_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
32729_31_luwak_testwildcardbooleanrewrites,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32729_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32729_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
32702_31_luwak_testdisjunctionswithanyclausesonlyreturnanytoken,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32702_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32702_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
32705_31_luwak_testnestedconjunctions,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32705_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32705_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
32698_31_luwak_testerrorhandling,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32698_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32698_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
32697_31_luwak_testloading,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32697_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32697_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
32655_31_luwak_testcannotaddreservedfieldname,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32655_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32655_actual.java,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
32677_31_luwak_canclearthemonitor,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32677_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32677_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
32675_31_luwak_candeletebyid,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32675_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32675_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
32673_31_luwak_matchstatisticsarereported,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32673_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32673_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
32685_31_luwak_testdocumentbatching,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32685_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32685_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
32674_31_luwak_updatesoverwriteoldqueries,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32674_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32674_actual.java,true,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
32660_31_luwak_testsimpledisjunctions,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32660_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32660_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
32664_31_luwak_testsinglevaluedconjunctions,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32664_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32664_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
32665_31_luwak_testsinglevaluedconjunctwithexclusions,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32665_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32665_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
32670_31_luwak_testslowlog,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32670_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32670_actual.java,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false
32709_31_luwak_testrewrite,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32709_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32709_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
32712_31_luwak_testmultitermqueryequals,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32712_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32712_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
32713_31_luwak_testphrasequery,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32713_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32713_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
32710_31_luwak_testtermsquerywithmultiplefields,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32710_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/32710_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
36405_33.0_alien4cloud_when_permission_revoked_the_resource_is_saved,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36405_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36405_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
36293_33.0_alien4cloud_testparsing,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36293_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36293_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
36662_33.0_alien4cloud_deletecurrentbranch,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36662_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36662_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
36368_33.0_alien4cloud_testinitializeconfigurableorchstratorinvalidconfig,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36368_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36368_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
36382_33.0_alien4cloud_parsecomplexproperty,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36382_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36382_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
36668_33.0_alien4cloud_check_an_update_override_everything,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36668_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36668_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false
36271_33.0_alien4cloud_testldapuserimport,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36271_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/36271_actual.java,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
