App,TestFilePath,ProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Wait And See,Eager Test,Lazy Test,Lazy Assert,Unknown Test
8579_27.0_querydsl_various,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8579_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8579_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
8479_27.0_querydsl_test,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8479_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8479_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
8402_27.0_querydsl_test,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8402_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8402_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false
9544_27.0_querydsl_between,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9544_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9544_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9548_27.0_querydsl_count,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9548_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9548_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9562_27.0_querydsl_list_sorted_ascending_by_year,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9562_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9562_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9608_27.0_querydsl_list_sorted_ascending_offset_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9608_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9608_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9565_27.0_querydsl_list_with_filter,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9565_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9565_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9598_27.0_querydsl_listdistinct,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9598_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9598_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9600_27.0_querydsl_listdistinctresults,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9600_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9600_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9574_27.0_querydsl_load_list,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9574_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9574_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9575_27.0_querydsl_load_list_fieldselector,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9575_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9575_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9576_27.0_querydsl_load_singleresult,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9576_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9576_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9583_27.0_querydsl_single_result_considers_limit_and_offset,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9583_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9583_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9582_27.0_querydsl_single_result_considers_offset,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9582_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9582_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9581_27.0_querydsl_single_result_returns_null_if_nothing_is_in_range,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9581_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9581_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9589_27.0_querydsl_unique_result_considers_limit_and_offset,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9589_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9589_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9588_27.0_querydsl_unique_result_considers_offset,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9588_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9588_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9593_27.0_querydsl_uniqueresult_finds_more_than_one_result,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9593_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9593_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9592_27.0_querydsl_uniqueresult_param_not_set,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9592_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9592_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9591_27.0_querydsl_uniqueresult_with_param,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9591_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9591_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
9708_27.0_querydsl_between_empty_strings,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9708_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9708_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9668_27.0_querydsl_between_is_inclusive_from_start,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9668_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9668_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9669_27.0_querydsl_between_is_inclusive_to_end,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9669_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9669_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9665_27.0_querydsl_between_numeric_integer,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9665_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9665_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9704_27.0_querydsl_contains_empty_string,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9704_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9704_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9662_27.0_querydsl_contains_ignore_case_phrase,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9662_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9662_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9616_27.0_querydsl_createdocument,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9616_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9616_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9658_27.0_querydsl_endswith,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9658_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9658_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9628_27.0_querydsl_eq,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9628_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9628_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9634_27.0_querydsl_eq_numeric_double,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9634_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9634_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9633_27.0_querydsl_eq_numeric_integer,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9633_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9633_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9629_27.0_querydsl_eq_with_deep_path,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9629_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9629_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9702_27.0_querydsl_equals_empty_string,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9702_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9702_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9636_27.0_querydsl_equals_ignores_case,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9636_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9636_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9632_27.0_querydsl_fuzzylike_with_similarity_and_prefix,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9632_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9632_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9697_27.0_querydsl_goe_numeric_integer_equal,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9697_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9697_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9700_27.0_querydsl_goe_numeric_integer_not_found,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9700_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9700_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9690_27.0_querydsl_gt_not_in_range_because_equal,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9690_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9690_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9689_27.0_querydsl_gt_numeric_double,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9689_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9689_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9692_27.0_querydsl_gt_numeric_double_not_in_range_because_equal,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9692_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9692_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9671_27.0_querydsl_in,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9671_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9671_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9624_27.0_querydsl_like_custom_wildcard_multiple_character,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9624_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9624_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9646_27.0_querydsl_like_not_does_not_find_results,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9646_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9646_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9651_27.0_querydsl_not_equals_finds_one,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9651_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9651_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9713_27.0_querydsl_pathany,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9713_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9713_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9656_27.0_querydsl_startswith_phrase,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9656_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9656_actual.java,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true
9615_27.0_querydsl_test,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9615_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9615_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
9538_27.0_querydsl_test,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9538_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9538_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false
9539_27.0_querydsl_testequalsandhashcode,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9539_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/9539_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false
8623_27.0_querydsl_executewithnamingstrategy,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8623_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8623_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
8620_27.0_querydsl_executewithnumericmappings,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8620_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8620_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
8628_27.0_querydsl_executewithrenames,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8628_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8628_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
8622_27.0_querydsl_executewithscalasources,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8622_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8622_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
8581_27.0_querydsl_friend,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8581_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8581_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
8582_27.0_querydsl_friends,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8582_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8582_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
8587_27.0_querydsl_collectionany,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8587_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8587_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
8590_27.0_querydsl_equals,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8590_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8590_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
8595_27.0_querydsl_in,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8595_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/8595_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
