App,TestFilePath,ProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Wait And See,Eager Test,Lazy Test,Lazy Assert,Unknown Test
13393_15.0_wro4j_shouldleavecontentunchangedwhenprocessorisskipped,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13393_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13393_actual.java,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
13317_15.0_wro4j_shouldinvokelazyprocessor,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13317_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13317_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13324_15.0_wro4j_cannotacceptobjectwhichisnotprocessor,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13324_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13324_actual.java,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
13334_15.0_wro4j_shouldinvokepreprocessor,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13334_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13334_actual.java,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
13333_15.0_wro4j_shouldleavecontentunchangedwhenprocessorisskipped,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13333_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13333_actual.java,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false
13374_15.0_wro4j_shouldchangeminimizaflagwheninternalmethodisoverriden,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13374_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13374_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
13369_15.0_wro4j_shouldcomputeeligibilityforprocessorwithjstype,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13369_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13369_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
13359_15.0_wro4j_shouldcreatehelperwithpreprocessor,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13359_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13359_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
13380_15.0_wro4j_shoulddecoratepostprocessor,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13380_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13380_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
13352_15.0_wro4j_cannotdecoratenullprocessor,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13352_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13352_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13355_15.0_wro4j_shouldthrowexceptionwhenprocessorisnotsupported,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13355_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13355_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13487_15.0_wro4j_testgetvalidpreprocessorset,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13487_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13487_actual.java,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false
13480_15.0_wro4j_compareresultsfromfolderusingprocessor,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13480_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13480_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
13453_15.0_wro4j_shouldgeneratecorrectdatauriforcsswithcharset,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13453_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13453_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
13452_15.0_wro4j_shouldgeneratecorrectdatauriforpng,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13452_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13452_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
13464_15.0_wro4j_checkcontextrelativeurlinclasspathcssresource,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13464_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13464_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13467_15.0_wro4j_checkrelativewithdotsimageurlinclasspathcssresource,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13467_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13467_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13457_15.0_wro4j_createcssimportinspector,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13457_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13457_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
13202_15.0_wro4j_testfromfolder,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13202_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13202_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13227_15.0_wro4j_testfromfolder,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13227_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13227_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13255_15.0_wro4j_shouldcorrectlydetectimportwithdoublequotes,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13255_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13255_actual.java,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true
13251_15.0_wro4j_shouldfailwheninvalidresourceisfound,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13251_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13251_actual.java,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true
13261_15.0_wro4j_shouldnotcomplainaboutrecursiveimportwhenrunningconcurrently,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13261_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13261_actual.java,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true
13234_15.0_wro4j_shouldhandlewrongcss,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13234_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13234_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13162_15.0_wro4j_createmockresource,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13162_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13162_actual.java,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true
13163_15.0_wro4j_processservletcontextresourcetype,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13163_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13163_actual.java,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true
13171_15.0_wro4j_processurlresourcetype,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13171_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13171_actual.java,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true
13169_15.0_wro4j_processwebinfservletcontextresourcetype,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13169_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13169_actual.java,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true
13224_15.0_wro4j_shouldsupportcorrectresourcetypes,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13224_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13224_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13291_15.0_wro4j_shouldsupportonlycssresources,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13291_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13291_actual.java,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true
13189_15.0_wro4j_shouldnotremovespacebetweenplussigns,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13189_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13189_actual.java,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true
13186_15.0_wro4j_shouldremovebyteordermark,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13186_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13186_actual.java,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,true
13241_15.0_wro4j_shouldsupportcorrectresourcetypes,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13241_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13241_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13240_15.0_wro4j_testfromfolder,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13240_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13240_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13245_15.0_wro4j_shouldsupportcorrectresourcetypes,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13245_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13245_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13244_15.0_wro4j_testfromfolder,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13244_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13244_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13207_15.0_wro4j_testprocessor,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13207_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13207_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13266_15.0_wro4j_testfromfolder,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13266_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13266_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13232_15.0_wro4j_shouldsupportcorrectresourcetypes,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13232_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13232_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13309_15.0_wro4j_testfromfolder,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13309_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13309_actual.java,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true
13608_15.0_wro4j_cannotifcheckrequiredfornullgroup,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13608_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13608_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13606_15.0_wro4j_cannotupdatehashfornullgroup,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13606_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13606_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13605_15.0_wro4j_shoulddetectchangebydefault,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13605_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13605_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13609_15.0_wro4j_shouldrequirechangebydefault,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13609_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13609_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13622_15.0_wro4j_cannotchecknullcacheentry,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13622_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13622_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13624_15.0_wro4j_shoulddetectresourcechange,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13624_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13624_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13636_15.0_wro4j_shouldremovekeyfromcachestrategywhenchangedetected,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13636_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13636_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13646_15.0_wro4j_testsha1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13646_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13646_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
13585_15.0_wro4j_shouldusenoopnamingstrategybydefault,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13585_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13585_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13588_15.0_wro4j_shouldusenoopstrategyforvalidalias,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13588_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13588_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13567_15.0_wro4j_cannotacceptnulloriginalname,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13567_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13567_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
13568_15.0_wro4j_cannotacceptnullstream,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13568_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13568_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
13569_15.0_wro4j_testwithextension,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13569_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13569_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
13561_15.0_wro4j_testnoextension,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13561_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13561_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
13672_15.0_wro4j_shoudlignorequerypathwhenresourcecheckedforauthorization,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13672_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13672_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13668_15.0_wro4j_shouldauthorizeaddedresource,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13668_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13668_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
13682_15.0_wro4j_shouldallowsettingresourcetypeanduri,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13682_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13682_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
13676_15.0_wro4j_shouldcreateresource,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13676_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13676_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
13675_15.0_wro4j_shouldnotacceptnullresourcetype,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13675_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13675_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
13681_15.0_wro4j_shouldsetminimizeflag,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13681_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/13681_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
12953_15.0_wro4j_cannotsetnullgroups,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/12953_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/12953_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
12946_15.0_wro4j_shouldhavecorrectnumberofgrops,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/12946_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/12946_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
12952_15.0_wro4j_shouldmergenotemptymodel,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/12952_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/12952_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false
