App,TestFilePath,ProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Wait And See,Eager Test,Lazy Test,Lazy Assert,Unknown Test
44445_17.0_fastjson_test_list_map_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44445_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44445_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44446_17.0_fastjson_test_list_map_1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44446_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44446_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44447_17.0_fastjson_test_list_map_2,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44447_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44447_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44396_17.0_fastjson_test_list_map_1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44396_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44396_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44422_17.0_fastjson_test_demo,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44422_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44422_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
44417_17.0_fastjson_test_map,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44417_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44417_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
44419_17.0_fastjson_test_nested,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44419_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44419_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
44418_17.0_fastjson_test_object,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44418_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44418_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
44376_17.0_fastjson_test_like_not_match,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44376_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44376_actual.java,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
44480_17.0_fastjson_test_list_field,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44480_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44480_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44513_17.0_fastjson_test_list_multi,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44513_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44513_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44514_17.0_fastjson_test_list_multi_negative,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44514_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44514_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44525_17.0_fastjson_test_range_2,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44525_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44525_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44486_17.0_fastjson_test_list_size,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44486_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44486_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44413_17.0_fastjson_test_int_array,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44413_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44413_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44357_17.0_fastjson_test_java_bean_field_null,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44357_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44357_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44463_17.0_fastjson_test_root,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44463_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44463_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
44359_17.0_fastjson_test_set_array,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44359_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44359_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
44360_17.0_fastjson_test_set_list,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44360_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44360_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
44496_17.0_fastjson_test_path,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44496_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44496_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
44498_17.0_fastjson_test_path_size_1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44498_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44498_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
44577_17.0_fastjson_test_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44577_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44577_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
44582_17.0_fastjson_test_error_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44582_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44582_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
44583_17.0_fastjson_test_error_1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44583_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44583_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
44601_17.0_fastjson_test_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44601_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44601_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44602_17.0_fastjson_test_1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44602_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44602_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44607_17.0_fastjson_test_7,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44607_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44607_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44724_17.0_fastjson_test_2,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44724_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44724_actual.java,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true
44731_17.0_fastjson_test_9,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44731_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44731_actual.java,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true
44864_17.0_fastjson_test_tostring,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44864_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44864_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44845_17.0_fastjson_test_1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44845_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44845_actual.java,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
44784_17.0_fastjson_test_3,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44784_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44784_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44820_17.0_fastjson_test_1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44820_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44820_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44822_17.0_fastjson_test_2,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44822_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44822_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44842_17.0_fastjson_test_4,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44842_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44842_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44732_17.0_fastjson_test_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44732_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44732_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44740_17.0_fastjson_test_4,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44740_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44740_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44851_17.0_fastjson_test_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44851_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44851_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44800_17.0_fastjson_test_1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44800_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44800_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44802_17.0_fastjson_test_2,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44802_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44802_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44804_17.0_fastjson_test_3,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44804_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44804_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44766_17.0_fastjson_test_4,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44766_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44766_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44758_17.0_fastjson_test_tojsonstring,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44758_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44758_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44752_17.0_fastjson_test_valuefilter_2,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44752_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44752_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44754_17.0_fastjson_test_valuefilter_3,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44754_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44754_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44611_17.0_fastjson_test_0_s,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44611_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44611_actual.java,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false
44612_17.0_fastjson_test_1_s,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44612_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44612_actual.java,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false
44608_17.0_fastjson_test_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44608_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44608_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44692_17.0_fastjson_test_0_s,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44692_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44692_actual.java,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
44715_17.0_fastjson_test_13,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44715_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44715_actual.java,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
44717_17.0_fastjson_test_15,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44717_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44717_actual.java,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
44694_17.0_fastjson_test_1_s,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44694_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44694_actual.java,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
44707_17.0_fastjson_test_6,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44707_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44707_actual.java,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
44709_17.0_fastjson_test_8,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44709_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44709_actual.java,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
44703_17.0_fastjson_test_error,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44703_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44703_actual.java,false,false,false,false,false,true,false,false,false,false,true,false,false,true,true,false,false
44626_17.0_fastjson_test_6_s,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44626_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44626_actual.java,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false
44631_17.0_fastjson_test_int2_s,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44631_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44631_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false
44617_17.0_fastjson_test_serialize,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44617_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44617_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
44639_17.0_fastjson_test_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44639_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44639_actual.java,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
44667_17.0_fastjson_test_context,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44667_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44667_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
44619_17.0_fastjson_test_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44619_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44619_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false
44646_17.0_fastjson_test_13_long,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44646_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44646_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
44651_17.0_fastjson_test_15,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44651_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44651_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
44657_17.0_fastjson_test_17,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44657_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44657_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
44658_17.0_fastjson_test_18,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44658_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44658_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
44661_17.0_fastjson_test_error_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44661_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44661_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
44598_17.0_fastjson_test_exclude_id,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44598_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44598_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false
44600_17.0_fastjson_test_exclude_name,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44600_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44600_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false
44684_17.0_fastjson_test_10_d,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44684_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44684_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
44685_17.0_fastjson_test_11,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44685_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44685_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
44673_17.0_fastjson_test_5,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44673_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44673_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
44674_17.0_fastjson_test_5_d,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44674_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44674_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
44676_17.0_fastjson_test_6_d,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44676_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44676_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
44678_17.0_fastjson_test_7_d,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44678_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/44678_actual.java,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
43725_17.0_fastjson_test_0,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/43725_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/43725_actual.java,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
43728_17.0_fastjson_test_3,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/43728_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/43728_actual.java,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false,false
